Entity ID,Acquisition Date,Mission,Camera,Camera Resolution,Operations Number,Center Latitude dec,Center Longitude dec,NW Corner Lat dec,NW Corner Long dec,NE Corner Lat dec,NE Corner Long dec,SE Corner Lat dec,SE Corner Long dec,SW Corner Lat dec,SW Corner Long dec,area_kmsq,area_aea_kmsq,area_kmsq_equal_area
D3C1217-100102F006,1982/05/23,1217-1,F,2 to 4 feet,102,31.589,118.453,31.832,117.252,31.56,119.548,31.328,119.553,31.669,117.215,,4860.484359360943,4868.314036283763
D3C1213-300456F008,1977/09/06,1213-3,F,2 to 4 feet,456,35.463,-107.363,35.645,-107.957,35.456,-106.63,35.302,-106.67,35.434,-108.045,,2585.154877755158,2586.232944670683
D3C1210-100051F037,1975/06/12,1210-1,F,2 to 4 feet,51,51.824,36.183,52.22,33.846,51.644,38.596,51.423,38.58,52.01,33.723,10714.985688381164,8202.256636090935,8252.175332107372
D3C1219-200760F034,1984/09/15,1219-2,F,2 to 4 feet,760,29.911,77.178,30.166,76.007,29.87,78.386,29.654,78.374,29.955,75.948,1444.958868149353,5598.36820367394,5604.519546128999
D3C1206-100189A009,1973/08/01,1206-1,A,2 to 4 feet,189,37.476,103.329,37.646,102.667,37.487,104.059,37.331,104.046,37.427,102.689,,2526.169911861534,2524.188702985647
D3C1215-300808A030,1979/06/22,1215-3,A,2 to 4 feet,808,50.306,14.646,50.566,13.164,50.227,16.313,50.065,16.258,50.332,13.184,7413.293997852223,4938.845265281122,4922.066048318314
D3C1210-200281A003,1975/07/15,1210-2,A,2 to 4 feet,281,32.935,-96.767,33.059,-97.23,32.965,-96.282,32.811,-96.313,32.903,-97.242,,1529.8389644382146,1529.5098062989055
D3C1218-100349A078,1983/08/18,1218-1,A,2 to 4 feet,349,20.641,20.978,20.925,19.304,20.581,22.681,20.361,22.61,20.694,19.325,8748.38746292205,8781.17831977167,8764.151749763916
D3C1217-200559F012,1982/07/05,1217-2,F,2 to 4 feet,559,34.666,74.15,34.894,73.083,34.623,75.252,34.436,75.239,34.712,73.027,1405.0668858116455,4200.507114743846,4205.369627509117
D3C1217-200379F010,1982/06/17,1217-2,F,2 to 4 feet,379,60.744,78.764,61.254,75.574,60.468,82.084,60.227,82.03,61.027,75.388,3896.918586005677,9842.623176329236,9933.294092133146
D3C1206-200223A036,1973/08/05,1206-2,A,2 to 4 feet,223,37.7,100.586,37.869,99.928,37.71,101.315,37.556,101.302,37.651,99.95,,2489.4527862681075,2487.4717117643145
D3C1219-100066A008,1984/07/10,1219-1,A,2 to 4 feet,66,34.088,-96.402,34.315,-97.54,34.045,-95.129,33.883,-95.163,34.084,-97.519,,4817.924097147503,4809.483574467868
D3C1218-100355F026,1983/08/20,1218-1,F,2 to 4 feet,355,45.36,61.034,45.748,58.841,45.202,63.29,44.967,63.284,45.524,58.731,6388.985441075363,9226.581782167092,9274.503984732703
D3C1214-401375F010,1978/08/20,1214-4,F,2 to 4 feet,1375,53.169,35.017,53.477,33.315,53.083,36.586,52.849,36.565,53.315,33.248,6775.637632818947,4979.19319220972,4997.8557634776835
D3C1210-100014A001,1975/06/10,1210-1,A,2 to 4 feet,14,52.285,119.036,52.78,115.87,52.145,121.64,51.798,121.18,52.628,115.82,,12113.399690061693,11981.402238710614
D3C1219-200534A008,1984/08/22,1219-2,A,2 to 4 feet,534,2.299,-56.679,2.444,-57.165,2.347,-56.175,2.154,-56.203,2.249,-57.174,1310.2304073806915,2361.4418699628786,2361.4028310897065
D3C1213-200261F024,1977/08/13,1213-2,F,2 to 4 feet,261,31.176,79.448,31.516,77.709,31.137,80.805,30.802,80.857,31.364,77.68,1658.812671835434,7987.161847369687,8019.90084275083
D3C1208-300470A001,1974/06/07,1208-3,A,2 to 4 feet,470,35.077,71.451,35.21,70.881,35.113,72.065,34.963,72.057,35.014,70.9,803.2480089655265,2045.6563635749276,2044.7088157279968
D3C1213-100124A015,1977/07/20,1213-1,A,2 to 4 feet,124,47.234,45.608,47.602,43.4,47.079,47.875,46.872,47.756,47.378,43.413,8496.431391815933,8274.02667487313,8226.95897455972
D3C1216-100016F009,1980/06/20,1216-1,F,2 to 4 feet,16,34.715,65.663,34.87,65.156,34.728,66.24,34.569,66.21,34.688,65.101,988.057631687027,1955.6741527807976,1956.116921075852
D3C1217-200369A002,1982/06/16,1217-2,A,2 to 4 feet,369,38.236,65.763,38.445,64.627,38.208,66.933,38.029,66.877,38.259,64.624,2163.779830522415,4115.266869683566,4109.688113784525
D3C1210-200264F008,1975/07/13,1210-2,F,2 to 4 feet,264,56.153,34.471,56.46,32.744,56.057,36.072,55.836,36.043,56.306,32.672,6606.278374135284,4483.670183975685,4501.2760864932825
D3C1203-400477A001,1972/08/13,1203-4,A,2 to 4 feet,477,33.398,-105.658,33.622,-106.802,33.369,-104.48,33.177,-104.537,33.422,-106.805,,4724.159338489551,4718.3135590875345
D3C1203-400579F004,1972/08/22,1203-4,F,2 to 4 feet,579,2.494,45.003,2.826,43.778,2.371,46.68,2.205,46.657,2.488,43.613,6898.618833479416,9637.52547300752,9639.62476650965
D3C1214-401321A010,1978/08/26,1214-4,A,2 to 4 feet,1321,54.359,47.489,54.936,42.6,54.097,52.548,53.8,52.226,54.586,42.731,27295.619061138215,23919.07643949199,23302.712996503466
D3C1206-100197F044,1973/08/01,1206-1,F,2 to 4 feet,197,27.326,-97.879,27.464,-98.316,27.343,-97.385,27.196,-97.408,27.295,-98.361,,1672.9005775245785,1673.1736970991599
D3C1217-200528A014,1982/07/01,1217-2,A,2 to 4 feet,528,49.659,81.305,49.851,80.394,49.668,82.213,49.451,82.083,49.689,80.339,669.0760526581269,2870.0420646688967,2867.932166115378
D3C1219-200844F015,1984/09/22,1219-2,F,2 to 4 feet,844,13.038,-84.484,13.204,-84.971,13.063,-83.936,12.882,-83.959,12.997,-85.02,248.51888940000916,2494.751365164538,2494.9936318323644
D3C1217-300932F022,1982/08/12,1217-3,F,2 to 4 feet,932,40.571,-83.804,40.727,-84.382,40.589,-83.228,40.406,-83.245,40.571,-84.416,272.0122531553802,1888.405484588844,1889.263878838833
D3C1219-200684A005,1984/09/04,1219-2,A,2 to 4 feet,684,3.098,-71.01,3.318,-72.099,3.101,-69.899,2.881,-69.944,3.093,-72.097,1979.3711151319276,6009.772486784562,6009.114578856686
D3C1203-200254A008,1972/07/25,1203-2,A,2 to 4 feet,254,42.903,129.34,43.534,125.358,42.603,133.398,42.29,133.151,43.177,125.472,,24864.019182486267,24424.75066875309
D3C1201-200077F003,1971/06/21,1201-2,F,2 to 4 feet,77,61.305,37.658,61.876,34.058,60.993,41.408,60.727,41.342,61.624,33.851,19942.87432768709,12082.670937485675,12206.191567332426
D3C1214-300826F012,1978/07/02,1214-3,F,2 to 4 feet,826,34.699,67.501,34.883,66.878,34.7,68.265,34.537,68.226,34.66,66.79,1347.4484212126008,2866.0756976953826,2867.3405709717904
D3C1206-400534F006,1973/09/10,1206-4,F,2 to 4 feet,534,28.102,117.829,28.45,116.096,27.957,120.035,27.779,120.027,28.142,115.935,,10976.580192316016,11016.548856777894
D3C1203-200157A099,1972/07/17,1203-2,A,2 to 4 feet,157,20.479,104.125,20.996,101.004,20.298,107.302,19.975,107.131,20.638,101.098,,24716.335072238868,24547.44970858722
D3C1217-301452F004,1982/09/23,1217-3,F,2 to 4 feet,1452,21.097,-77.812,21.31,-78.753,21.07,-76.843,20.883,-76.85,21.127,-78.799,958.2664317141266,4177.562131081734,4180.214838331926
D3C1216-200335F001,1980/07/30,1216-2,F,2 to 4 feet,335,64.955,14.821,65.223,13.444,64.874,16.633,64.708,16.501,64.974,13.169,8807.742131531155,3884.558495709724,3891.3554699712295
D3C1214-401022F014,1978/07/26,1214-4,F,2 to 4 feet,1022,34.322,36.904,34.476,36.4,34.335,37.477,34.177,37.449,34.294,36.346,1885.4520483227768,1945.2419430604132,1945.6969964201808
D3C1214-401169F012,1978/08/10,1214-4,F,2 to 4 feet,1169,46.806,29.145,47.057,27.872,46.738,30.47,46.552,30.445,46.876,27.8,5353.702270094925,4207.173002084739,4214.376416478825
D3C1219-200635F007,1984/08/31,1219-2,F,2 to 4 feet,635,35.535,138.161,35.787,136.979,35.487,139.383,35.282,139.368,35.587,136.918,,5054.450760592665,5060.903456725413
D3C1203-200219F019,1972/07/21,1203-2,F,2 to 4 feet,219,33.508,-115.775,33.752,-116.864,33.455,-114.648,33.262,-114.664,33.564,-116.922,,4500.931420317062,4505.9072028527125
D3C1216-300767F007,1980/09/23,1216-3,F,2 to 4 feet,767,23.856,110.739,24.072,109.774,23.825,111.734,23.638,111.726,23.888,109.727,,4216.877830277445,4219.897717626956
D3C1214-200488F001,1978/05/11,1214-2,F,2 to 4 feet,488,43.529,112.949,43.772,111.768,43.462,114.239,43.289,114.215,43.579,111.69,,4236.5427060051325,4242.761467610439
D3C1213-200358A015,1977/08/28,1213-2,A,2 to 4 feet,358,42.927,20.061,43.193,18.763,42.919,21.273,42.632,21.051,43.024,18.699,6964.44495967762,5471.6750477806345,5460.907737953038
D3C1208-300524A050,1974/06/14,1208-3,A,2 to 4 feet,524,35.367,123.972,35.475,123.47,35.415,124.48,35.25,124.44,35.331,123.45,,1579.4231301026307,1579.1427295278938
D3C1201-200088F039,1971/06/22,1201-2,F,2 to 4 feet,88,47.68,124.442,48.109,121.966,47.501,126.991,47.246,126.98,47.866,121.843,,10842.176620281929,10906.701907506433
D3C1206-300493A002,1973/09/04,1206-3,A,2 to 4 feet,493,33.335,-85.398,33.483,-86.063,33.374,-84.746,33.167,-84.825,33.33,-86.094,243.057410393692,2481.5954478816802,2480.6041243240525
D3C1215-401142A012,1979/08/03,1215-4,A,2 to 4 feet,1142,45.31,62.683,45.532,61.411,45.27,63.992,45.09,63.924,45.346,61.405,2722.4623717203062,4157.870034995503,4150.473342593773
D3C1217-200596F003,1982/07/09,1217-2,F,2 to 4 feet,596,64.565,60.126,64.768,59.185,64.524,61.249,64.368,61.147,64.589,59.034,2350.1705964093626,2025.372327313262,2026.559550285975
D3C1217-200745A013,1982/07/23,1217-2,A,2 to 4 feet,745,45.695,103.352,45.841,102.759,45.716,103.979,45.551,103.932,45.673,102.738,,1776.7293298773936,1776.0549711380625
D3C1210-200200F047,1975/07/01,1210-2,F,2 to 4 feet,200,56.495,40.658,56.782,39.1,56.373,42.507,56.215,42.456,56.569,38.955,6376.998876386215,4637.484106169872,4648.649239098437
D3C1210-200218F030,1975/07/03,1210-2,F,2 to 4 feet,218,59.494,33.216,60.086,29.547,59.244,36.282,58.909,36.29,59.917,29.436,18004.336701936118,10953.240863028064,11139.88287965306
D3C1214-401157F038,1978/08/09,1214-4,F,2 to 4 feet,1157,43.708,45.307,43.949,44.11,43.65,46.549,43.465,46.529,43.769,44.044,4026.3435974545287,4133.400426907613,4139.827592721961
D3C1203-100111A030,1972/07/14,1203-1,A,2 to 4 feet,111,49.106,5.957,49.398,4.403,49.007,7.71,48.834,7.649,49.146,4.422,8593.746932293356,5715.697970763682,5694.73798357637
D3C1212-100061F008,1976/07/17,1212-1,F,2 to 4 feet,61,40.484,-85.104,40.632,-85.599,40.492,-84.573,40.335,-84.6,40.477,-85.644,177.56410204112242,1567.5302970635767,1567.9756813337433
D3C1217-301343F002,1982/09/13,1217-3,F,2 to 4 feet,1343,28.912,-82.047,29.059,-82.557,28.941,-81.544,28.755,-81.554,28.901,-82.583,308.3574844638519,1923.3277412601526,1923.880637533977
D3C1215-401317F013,1979/08/29,1215-4,F,2 to 4 feet,1317,28.244,73.79,28.384,73.337,28.268,74.269,28.103,74.251,28.221,73.303,546.7116855470123,1709.451740401339,1709.7557354623111
D3C1214-300727F030,1978/06/19,1214-3,F,2 to 4 feet,727,50.101,140.029,50.392,138.453,50.029,141.476,49.798,141.462,50.232,138.395,,4838.246058361761,4853.936603960595
D3C1217-300855A006,1982/08/03,1217-3,A,2 to 4 feet,855,31.922,90.637,32.059,90.103,31.959,91.183,31.777,91.133,31.899,90.081,,1953.9971007859717,1953.5409964619414
D3C1201-200115F098,1971/06/23,1201-2,F,2 to 4 feet,115,47.361,83.57,47.71,81.601,47.255,85.497,47.003,85.487,47.5,81.513,1268.1226558993226,7800.10298244614,7832.268459650541
D3C1203-100098A012,1972/07/13,1203-1,A,2 to 4 feet,98,80.615,50.727,81.923,51.063,81.862,52.64,79.383,50.804,79.582,48.633,37491.7465203089,9816.736088368387,9712.878640995981
D3C1216-200279A009,1980/07/25,1216-2,A,2 to 4 feet,279,43.758,72.923,44.003,71.479,43.722,74.287,43.502,74.177,43.836,71.459,2020.71281548909,4972.982554238125,4963.648978804099
D3C1206-200273A012,1973/08/09,1206-2,A,2 to 4 feet,273,14.222,-84.594,14.503,-85.841,14.145,-83.058,13.995,-83.073,14.178,-85.76,700.4302256385498,7661.200455410737,7649.006229809483
D3C1214-300725F028,1978/06/18,1214-3,F,2 to 4 feet,725,56.146,69.502,56.317,68.801,56.139,70.268,55.975,70.215,56.156,68.726,1096.9096014124757,1740.8507415423805,1741.7293329434403
D3C1216-100132F011,1980/07/03,1216-1,F,2 to 4 feet,132,50.088,115.588,50.35,114.237,50.008,116.998,49.823,116.967,50.17,114.157,,4190.973067716888,4198.997922777499
D3C1217-200798A003,1982/07/27,1217-2,A,2 to 4 feet,798,23.189,-80.345,23.391,-81.489,23.193,-79.274,22.97,-79.348,23.224,-81.5,917.8065012061768,4940.921484501459,4936.864456973023
D3C1217-301306A029,1982/09/10,1217-3,A,2 to 4 feet,1306,26.955,-97.963,27.149,-98.975,26.945,-96.927,26.764,-96.972,26.962,-98.975,,4153.6340743211085,4150.082790704168
D3C1214-401159A004,1978/08/09,1214-4,A,2 to 4 feet,1159,29.629,-2.401,30.025,-5.703,29.56,0.991,29.245,0.811,29.676,-5.605,26972.391308871564,23791.54692155438,23556.407724706623
D3C1219-200636F003,1984/08/31,1219-2,F,2 to 4 feet,636,62.776,125.674,63.135,123.604,62.618,127.866,62.414,127.782,62.938,123.454,,5229.954336624945,5248.138452094199
D3C1215-200685A003,1979/06/08,1215-2,A,2 to 4 feet,685,53.302,103.549,53.469,102.818,53.305,104.347,53.146,104.302,53.281,102.803,,1983.531951071957,1982.036895048024
D3C1203-100087F002,1972/07/13,1203-1,F,2 to 4 feet,87,62.307,101.502,62.831,99.073,62.166,103.563,61.762,103.512,62.623,98.975,,8251.918855246086,8334.572149341077
D3C1219-100221F007,1984/07/24,1219-1,F,2 to 4 feet,221,47.351,-69.561,47.537,-70.248,47.359,-68.819,47.166,-68.86,47.345,-70.311,1246.493894257721,2405.493214208043,2406.477038391665
D3C1203-100069A010,1972/07/12,1203-1,A,2 to 4 feet,69,48.553,82.667,48.74,82.102,48.596,83.251,48.393,83.26,48.473,82.153,419.92009786602785,2149.7643418378243,2148.346117607197
D3C1208-400658A053,1974/07/01,1208-4,A,2 to 4 feet,658,50.934,39.819,51.132,38.399,50.91,41.404,50.758,41.365,50.914,38.435,5236.388877930466,4307.460980059156,4294.4488858800705
D3C1212-100029A017,1976/07/13,1212-1,A,2 to 4 feet,29,62.171,32.763,62.52,30.695,62.025,34.766,61.827,34.548,62.363,30.63,8124.350081915977,4559.395083097592,4542.964048779632
D3C1214-401153F006,1978/08/08,1214-4,F,2 to 4 feet,1153,48.276,-92.375,48.442,-92.992,48.276,-91.664,48.119,-91.707,48.262,-93.067,,1943.516105546236,1944.237910506164
D3C1212-100082F022,1976/07/19,1212-1,F,2 to 4 feet,82,66.889,29.962,67.318,27.602,66.682,32.201,66.463,32.084,67.17,27.455,9974.909561883698,4546.47780895469,4577.903677751889
D3C1214-401086F004,1978/08/02,1214-4,F,2 to 4 feet,1086,6.309,1.426,6.452,0.997,6.341,1.879,6.165,1.865,6.278,0.966,1948.6250122425383,1937.66093684818,1937.741574708791
D3C1214-300903F013,1978/07/13,1214-3,F,2 to 4 feet,903,47.169,60.758,47.361,60.019,47.157,61.672,46.997,61.62,47.142,59.908,2027.239589181641,2804.9557985209112,2806.7741452956343
D3C1203-400504A002,1972/08/16,1203-4,A,2 to 4 feet,504,44.015,110.554,44.383,108.672,43.865,112.877,43.698,112.842,44.016,108.791,,9728.132915268843,9654.767599548926
D3C1203-100128F005,1972/07/15,1203-1,F,2 to 4 feet,128,54.288,12.084,54.53,11.105,54.25,13.309,54.068,13.227,54.28,10.945,6194.991132978969,3723.4619135197563,3726.5317525447067
D3C1210-200337A005,1975/07/26,1210-2,A,2 to 4 feet,337,50.596,137.025,50.787,136.18,50.587,137.97,50.428,137.94,50.561,136.2,,2686.1615271513497,2682.1517083727454
D3C1212-200398A025,1976/08/22,1212-2,A,2 to 4 feet,398,50.957,11.383,51.232,9.81,50.884,12.882,50.677,12.747,51.073,9.778,7046.423875175953,4575.0816180617,4564.720366857989
D3C1214-401185F011,1978/08/11,1214-4,F,2 to 4 feet,1185,33.325,-102.212,33.667,-104.049,33.211,-100.333,32.978,-100.329,33.444,-104.134,,9017.81659734001,9047.32907987771
D3C1214-200514A005,1978/05/13,1214-2,A,2 to 4 feet,514,31.188,31.11,31.413,29.998,31.147,32.354,30.984,32.322,31.18,30.02,4897.332397766792,4892.63004374179,4884.857087546134
D3C1216-100057F022,1980/06/24,1216-1,F,2 to 4 feet,57,32.749,-1.846,33.089,-3.639,32.634,-0.01,32.405,-0.007,32.87,-3.724,10353.18217297551,8719.695927917623,8747.410341393559
D3C1212-200406A015,1976/08/23,1212-2,A,2 to 4 feet,406,40.605,100.445,40.789,99.749,40.602,101.22,40.445,101.2,40.567,99.766,,2591.222010302298,2588.7434255010044
D3C1218-100269A022,1983/08/05,1218-1,A,2 to 4 feet,269,53.103,102.682,53.508,100.007,52.926,105.431,52.706,105.282,53.268,100.025,,9505.637573496131,9432.320108501155
D3C1215-401202F073,1979/08/12,1215-4,F,2 to 4 feet,1202,41.319,59.494,41.506,58.817,41.316,60.326,41.154,60.282,41.284,58.719,1936.369151270279,2846.0191396532587,2847.6028655335595
D3C1206-200284F052,1973/08/10,1206-2,F,2 to 4 feet,284,42.822,16.359,43.172,14.347,42.692,18.421,42.467,18.42,42.958,14.251,10966.695668517516,8395.464283831108,8432.999609464561
D3C1219-100184A006,1984/07/21,1219-1,A,2 to 4 feet,184,23.52,21.3,23.674,20.716,23.57,21.893,23.355,21.841,23.486,20.695,2737.678636268463,2696.2541584658734,2695.7080354611085
D3C1206-200239F030,1973/08/06,1206-2,F,2 to 4 feet,239,42.289,85.644,42.848,82.214,42.044,89.156,41.719,89.21,42.548,82.022,1995.4091334391785,20463.032246919145,20746.75360451255
D3C1219-100297F001,1984/07/30,1219-1,F,2 to 4 feet,297,17.424,22.869,17.586,22.357,17.46,23.389,17.256,23.377,17.399,22.327,2344.59928544162,2425.8720508853203,2426.2439553089303
D3C1216-100005F058,1980/06/19,1216-1,F,2 to 4 feet,5,47.996,108.554,48.273,107.173,47.9,110.179,47.731,110.143,48.045,107.055,,5226.589768858108,5236.87511386188
D3C1203-200248F096,1972/07/24,1203-2,F,2 to 4 feet,248,45.858,82.689,46.289,80.089,45.763,84.84,45.399,84.882,46.101,80.016,1949.8876578798065,11452.979043276073,11551.59596721552
D3C1215-401184A070,1979/08/08,1215-4,A,2 to 4 feet,1184,49.953,21.769,50.325,19.302,49.807,24.299,49.589,24.169,50.089,19.323,13124.48861613356,9198.809013888149,9137.308149728238
D3C1206-200303F031,1973/08/12,1206-2,F,2 to 4 feet,303,45.405,68.184,45.632,67.503,45.431,69.127,45.214,69.007,45.327,67.296,2139.0363321088407,4006.8253672650244,4009.4592227067033
D3C1216-100172A030,1980/07/07,1216-1,A,2 to 4 feet,172,26.893,64.614,27.104,63.425,26.891,65.728,26.666,65.649,26.936,63.414,2429.4112224912415,5033.163927490557,5028.11722118925
D3C1212-100094A013,1976/07/19,1212-1,A,2 to 4 feet,94,67.611,42.557,67.37,39.991,68.098,45.25,67.933,45.421,67.128,40.136,10948.101917017591,5629.369655706205,5672.918325793822
D3C1218-100323A005,1983/08/13,1218-1,A,2 to 4 feet,323,32.413,14.29,32.725,12.403,32.327,16.214,32.105,16.129,32.49,12.425,10399.74664751294,9115.35211729396,9084.51979818055
D3C1214-200531F050,1978/05/15,1214-2,F,2 to 4 feet,531,13.965,17.897,14.135,17.266,14.008,18.466,13.771,18.477,13.966,17.251,2890.4812320022356,2946.813561958209,2947.6338635255324
D3C1208-300565A011,1974/06/18,1208-3,A,2 to 4 feet,565,41.165,119.067,41.274,118.57,41.205,119.58,41.057,119.56,41.124,118.56,,1405.3719679259118,1405.1949237918518
D3C1217-200606F024,1982/07/10,1217-2,F,2 to 4 feet,606,36.764,56.185,36.994,55.096,36.718,57.311,36.532,57.297,36.813,55.039,2903.2245196418303,4159.29214071121,4164.401147304393
D3C1219-300905F025,1984/09/30,1219-3,F,2 to 4 feet,905,41.584,125.788,41.763,125.121,41.603,126.453,41.395,126.432,41.586,125.082,,2438.4357383292067,2439.713116387545
D3C1212-100103F038,1976/07/20,1212-1,F,2 to 4 feet,103,42.531,22.734,42.774,21.61,42.463,23.905,42.286,23.883,42.601,21.545,4764.922187964035,3818.7290854545963,3824.0998588734815
D3C1217-301083F029,1982/08/26,1217-3,F,2 to 4 feet,1083,20.762,24.317,20.944,23.755,20.771,25.002,20.604,24.97,20.715,23.679,2912.194005573746,2984.3269397200693,2985.078814167216
D3C1217-200561F018,1982/07/05,1217-2,F,2 to 4 feet,561,62.427,60.461,62.627,59.563,62.393,61.523,62.233,61.433,62.444,59.427,2240.4550003280183,2101.4693020464874,2102.6644939023618
D3C1203-200274A008,1972/07/26,1203-2,A,2 to 4 feet,274,63.734,103.588,64.337,100.035,63.461,106.724,63.175,106.189,64.173,99.933,,9783.27457569939,9680.399006533762
D3C1206-400648A033,1973/09/23,1206-4,A,2 to 4 feet,648,26.866,115.674,27.326,112.648,26.717,118.74,26.418,118.578,27.0,112.738,,20934.723499616433,20761.449298760217
D3C1210-100033F029,1975/06/11,1210-1,F,2 to 4 feet,33,8.49,44.67,8.652,44.068,8.534,45.212,8.303,45.224,8.487,44.055,2016.019875420944,2789.0770767188405,2789.5201901720757
D3C1215-401221F014,1979/08/14,1215-4,F,2 to 4 feet,1221,64.028,33.43,64.373,31.368,63.852,35.897,63.686,35.808,64.15,31.157,9981.517158428343,5246.722975887187,5263.502669506496
D3C1208-300412F061,1974/05/30,1208-3,F,2 to 4 feet,412,32.936,105.902,33.107,104.94,32.933,106.88,32.764,106.88,32.94,104.91,,3431.120841476819,3433.737298282321
D3C1210-200250A013,1975/07/11,1210-2,A,2 to 4 feet,250,50.184,42.562,50.434,41.153,50.107,44.149,49.953,44.096,50.211,41.171,5154.581134327835,4486.920297402517,4472.321373163392
D3C1213-100194A025,1977/07/31,1213-1,A,2 to 4 feet,194,40.134,23.734,40.304,23.004,40.153,24.457,39.946,24.359,40.15,22.963,3041.695100088539,2551.571782374052,2550.296897080616
D3C1210-200295F007,1975/07/18,1210-2,F,2 to 4 feet,295,1.666,45.177,1.869,44.308,1.646,46.072,1.461,46.067,1.688,44.266,2894.491313414276,4078.3962289360265,4078.5872875170985
D3C1219-100257A074,1984/07/28,1219-1,A,2 to 4 feet,257,25.796,57.26,26.022,56.086,25.785,58.462,25.572,58.409,25.802,56.088,3459.895748861252,5720.965501740077,5715.281786352254
D3C1201-100019F032,1971/06/18,1201-1,F,2 to 4 feet,19,57.979,161.259,58.531,157.851,57.697,164.793,57.419,164.745,58.268,157.664,,13030.88738282841,13153.861824487023
D3C1219-200547A012,1984/08/23,1219-2,A,2 to 4 feet,547,13.812,39.606,14.027,38.528,13.81,40.707,13.599,40.661,13.811,38.53,4433.402047347885,5562.866328730166,5560.166104267
D3C1219-100228A009,1984/07/25,1219-1,A,2 to 4 feet,228,11.343,-72.28,11.49,-72.78,11.391,-71.76,11.196,-71.79,11.293,-72.79,757.9511745480117,2414.215229054074,2414.013199144593
D3C1203-400550F016,1972/08/20,1203-4,F,2 to 4 feet,550,55.512,119.091,56.02,116.35,55.356,121.273,54.996,121.285,55.86,116.284,,9137.431284795817,9242.086330538312
